objectid,GlobalID,Trap Number,Total Male,Total Female,Total Catch,Site Name,Effort Type,Total Gravid,Trap Type,Set Date and Time,Date and time of Trap being removed.,Acquisition Date,Management Area,Version Used,x,y
25566,44849182-4a3e-4430-bdfa-820771000302,1094,0,0,0,Dabob Bay NAP,Early Detection,0,Minnow,6/20/2023 18:35,6/22/2023 18:05,06/20/2023 18:58:45.079,Hood Canal,DFW,-122.8123811,47.84595238
22031,f531ee30-ff7a-4d77-b383-ae47e0aac82d,1714,0,0,0,Dabob Bay NAP,Early Detection,,Minnow,9/21/2022 12:00,9/22/2022 11:45,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.813343,47.859736
24570,2fbd8395-7d46-4750-bb6c-d707ebafeba5,2155,0,0,0,Misery Point Lagoon,Assessment,0,Minnow,5/23/2023 23:04,5/25/2023 23:22,05/23/2023 23:24:36.365,Hood Canal,DFW,-122.8279886,47.6535141
14088,d061de30-ab5e-487e-aae8-04dc56a5b48d,584-P,0,0,0,Dakota Creek,Control,,Minnow,9/14/2020 10:10,9/16/2020 11:32,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733779,48.973501
12760,b0d672e6-5efc-4310-9b7d-c74567bac83f,127,0,0,0,Dakota Creek,Assessment,,Minnow,5/28/2020 16:45,5/29/2020 16:10,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.73006,48.972373
18711,cc31fdc2-23e8-4ca3-9836-37eecd31b867,619-P,0,1,1,Dakota Creek,Removal,,Fukui,8/2/2021 9:20,8/6/2021 8:50,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.732185,48.972787
13541,9636b068-c266-41d1-97c6-5fbcc3e5e75c,604-P,0,0,0,East,Control,,Fukui,8/3/2020 11:50,8/5/2020 13:10,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733701,48.967992
17715,369fcd2c-75f8-4dc7-ac44-e75e551142db,168-P,0,0,0,South,Removal,,Minnow,5/12/2021 15:17,5/13/2021 12:35,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.756618,48.961325
18047,ad09b741-79a2-497a-bfc5-347cf1921365,658-P,0,0,0,South,Removal,,Minnow,6/9/2021 11:30,6/10/2021 11:34,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.756752,48.961518
13756,7400f8d7-e1a0-4984-974e-193cffa3fc35,149-Y,0,0,0,California Creek,Assessment,,Fukui,8/18/2020 11:10,8/19/2020 13:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733034,48.96162
18379,8a6280bd-2b9d-458a-9674-478e961c1583,176-Y,0,0,0,California Creek,Removal,,Fukui,6/29/2021 13:55,6/30/2021 13:36,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734088,48.961106
12877,715e0291-6488-4ab7-8591-154031a6f33e,1184,0,0,0,California Creek,Control,,Minnow,6/8/2020 14:00,6/10/2020 16:13,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.73412,48.959888
19707,0aa2792e-a56b-4a5a-8e4b-2f6b6ee2c59c,638,1,0,1,Beardslee Slough,Assessment ,,Fukui,6/15/2022 8:11,6/17/2022 9:15,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.0353924,46.8666151
15416,870ba188-c2ed-44de-8eef-9bbecdd86ffd,157-P,0,0,0,Point Whitehorn,Assessment,,Minnow,7/12/2021 10:40,7/14/2021 13:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.776395,48.880008
14205,7fd3a0dc-43f4-41fe-b5ed-ae8a03ccb92a,1386-P,0,0,0,West,Assessment,,Minnow,9/30/2020 12:20,10/2/2020 11:45,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7893,48.978332
16080,0637e494-d1d4-46cf-bbc9-71bcf41843fb,1071-B,0,0,0,Birch Point,Assessment,,Minnow,8/9/2021 13:20,8/11/2021 13:55,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.821276,48.940372
29857,91219b3b-d96e-4dc5-a097-5c36cc50fb28,1505,3,0,3,Johns River,Assessment,0,Shrimp – other,11/21/2023 20:39,11/22/2023 20:33,11/21/2023 20:42:23.944,Grays Harbor,DFW,-123.9870816,46.89654349
28861,b016f207-e7ba-4255-a927-e06608334ab4,1339,0,0,0,Johns River,Assessment,0,Minnow,9/19/2023 17:05,9/20/2023 17:52,09/19/2023 17:05:34.323,Grays Harbor,DFW,-123.9855894,46.88970535
14752,cf56d854-3509-4a1e-8f19-a8e3d155e0c7,178-Y,1,3,4,Johns River,Assessment,,Fukui,9/15/2020 9:30,9/17/2020 10:00,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.993463,46.900737
20039,526903e8-a42d-4f9b-87c8-c7ccdbfca62e,1504,0,0,0,Johns River,Assessment,,Shrimp,7/28/2022 7:47,7/29/2022 8:23,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.993249,46.900853
20586,fa262234-4b24-4abe-84b3-abe2f1965a74,1512,0,0,0,Johns River,Assessment,,Minnow,9/13/2022 10:40,9/14/2022 10:40,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.9923995,46.90099508
23242,36bff065-27e6-4f7b-b7d7-3728f4789685,1938,0,0,0,Duckland,Assessment,0,Fukui,4/24/2023 20:34,4/26/2023 20:53,04/24/2023 20:34:24.760,Grays Harbor,DFW,-124.0893277,46.86124606
28197,08ceae31-497b-4c3e-9839-7c9996890c4d,1304,2,0,2,Duckland ,Assessment,0,Minnow,8/30/2023 14:58,9/1/2023 17:02,08/30/2023 16:43:53.419,Grays Harbor,DFW,-124.0828185,46.8605126
23574,2149a842-29ac-431a-8dd8-1b2065c61c56,1246,0,0,0,Duckland,Assessment,0,Minnow,5/9/2023 16:33,5/11/2023 16:45,05/09/2023 18:02:25.311,Grays Harbor,DFW,-124.0834205,46.85986833
21035,e13c21da-8267-44c9-950d-a87304bbe1af,450,0,0,0,Leadbetter,Assessment,,Minnow,11/15/2022 11:09,11/17/2022 14:45,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.0420466,46.60824592
29193,fa8e24d9-2d2a-42e6-b2a0-3f7e4e8fe785,1688,5,4,9,Leadbetter,Assessment,0,Shrimp,9/28/2023 14:52,9/29/2023 16:20,09/28/2023 16:38:46.924,Willapa Bay,DFW,-124.0424089,46.60821836
28744,0c703733-b633-4576-bf15-af9cf664c657,1531,0,0,0,Skokomish Estuary ,Early Detection,0,Minnow,9/12/2023 16:06,9/14/2023 16:24,09/12/2023 17:18:19.394,Hood Canal,DFW,-123.1313285,47.34112299
27533,1f86710b-737e-41a8-b64f-4f1c8edbab47,1077,0,0,0,White Point Lagoon,Early Detection,0,Minnow,8/14/2023 16:22,8/16/2023 17:51,08/14/2023 17:50:50.622,North Puget Sound,DFW,-123.1687224,48.59673675
20703,d7e77b09-6dc5-4dc8-aaaf-7efa866274f3,1666,0,0,0,Grassy Slough,Assessment,,Fukui,9/20/2022 7:27,9/22/2022 8:05,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.048742,46.631212
11549,a4c4526e-0989-483b-b0c3-5b106c7e52c7,630,0,0,0,Oak Bay,Early Detection,,Fukui,9/10/2019 11:30,9/11/2019 8:00,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.72914,48.02542
10553,35f6859d-ba9e-4df1-8095-b75108556dd0,641,0,0,0,Scow Bay,Early Detection,,Minnow,9/20/2018 12:00,9/21/2018 7:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.70049,48.0173
21914,643eafe7-bde1-41ba-98cc-06e82fbabef7,705,0,0,0,Shine Tidelands,Early Detection,,Minnow,8/10/2022 12:59,8/12/2022 10:50,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.628286,47.888369
11881,f85d8bca-886d-488d-81bd-40408ba0929d,1128,0,0,0,Kala Point,Early Detection,,Fukui,6/8/2020 10:00,6/10/2020 12:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.7703,48.0559
29076,54cb3247-5e5a-4d13-b46d-f302ea26b785,1534,0,0,0,Bishops Point,Assessment,0,Minnow,9/25/2023 17:45,9/27/2023 17:51,09/25/2023 18:08:29.156,Eastern Strait and Admiralty Inlet,DFW,-122.7144263,48.04557638
15084,d76eff8d-f4e6-4e23-a8b0-5b72dfee23bc,126-P,0,0,0,Walan Point,Early Detection,,Minnow,5/11/2021 9:30,5/12/2021 7:52,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.746111,48.072354
12213,ecf21c9c-9250-49e9-adc1-a9846aa50979,1119-Y,0,0,0,Skunk Island Lagoon,Early Detection,,Minnow,8/4/2020 8:10,8/6/2020 8:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.750722,48.030315
32064,f27c16ca-e46f-4c63-8c22-dd101251f8c1,1418,0,0,0,Snow Creek,Assessment,0,Fukui,6/10/2024 20:07,6/12/2024 22:28,06/10/2024 20:07:43.295,,WDFW,-122.8861562,47.99003678
21582,e1e614bf-5c91-4135-a8c2-72ab959369a4,1088,0,0,0,Snow Creek,Assessment,,Minnow,8/2/2022 13:00,8/3/2022 12:14,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.883946,47.990662
21699,2b641734-f79b-4d93-8c3e-5208f315aa94,565,0,0,0,Snow Creek,Assessment,,Minnow,9/7/2022 12:53,9/9/2022 13:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.883367,47.991542
25234,2a2d30ba-1b39-467a-977d-920519702f0c,1929,0,0,0,Snow Creek,Assessment,0,Fukui,6/14/2023 19:01,6/16/2023 21:25,06/14/2023 19:51:21.096,Eastern Strait and Admiralty Inlet,DFW,-122.8836198,47.99097936
30853,38d50f93-eb92-479b-9514-82e659703e59,1319,0,0,0,Washington Harbor,Assessment,0,Minnow,5/21/2024 17:04,5/23/2024 17:27,05/21/2024 17:04:37.295,,WDFW,-123.0441842,48.08983171
15748,34a75565-1427-44f0-a953-a6796eceab24,395-R,0,0,0,Jimmycomelately Creek,Assessment,,Minnow,7/27/2021 10:40,7/29/2021 11:50,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-123.006129,48.02384
10885,1e43ff05-94b7-4c9d-819a-8e976c61b210,641,0,0,0,Chicken Coop Creek,Rapid Response,,Minnow,6/3/2019 10:30,6/5/2019 10:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.9981,48.02834
33392,61be831a-04f7-40f9-868e-450f0a908473,1194,2,0,2,Salmon Creek,Assessment,0,Shrimp,7/9/2024 19:36,7/11/2024 18:43,07/09/2024 19:36:43.295,,WDFW,-122.8895049,47.98977801
27201,bf85b167-a2ee-45f3-b339-c699268875ba,0798,1,1,2,Giles Slough,Assessment,0,Minnow,8/1/2023 13:54,8/4/2023 15:59,08/01/2023 14:48:40.917,Willapa Bay,DFW,-124.0157932,46.3911872
9889,562c00a7-f6c1-40ba-8b7c-7d5a99f1fb1d,415,0,0,0,O'Meara Point,Assessment,0,Minnow,2/6/2023 16:13,2/8/2023 17:08,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.9387302,46.40471498
14537,1e952a0e-070b-457e-bf0d-55854e92951c,180-Y,0,0,0,South Bay Berm,Assessment,,Minnow,8/5/2020 13:40,8/6/2020 6:50,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.9529658,46.3827605
16412,c9a49c10-2cd0-4c2c-aeed-122282277cba,160-Y,0,0,0,Bear River Estuary,Assessment,,Fukui,5/17/2021 11:55,5/19/2021 11:30,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.957475,46.36014
20371,52842855-55b3-4aa1-a885-3bbcaeca36e2,599,0,0,0,Waikiki Lagoon,Assessment,,Minnow,8/29/2022 9:01,8/30/2022 12:20,02/28/2023 05:30:15.240,Columbia River,DFW,-124.062874,46.278815
32396,0b242193-4457-4c2e-9e48-77104a4cf6db,0198,0,0,0,Clallam River,Early Detection,0,Fukui,6/24/2024 20:30,6/26/2024 17:12,06/24/2024 20:30:46.295,,WDFW,-124.2632992,48.25407654
29525,b49ae9e8-0607-4cd1-8d9f-494853c72399,814,2,2,4,Nahcotta,Assessment,0,Shrimp,10/16/2023 16:33,10/18/2023 16:59,10/16/2023 16:45:32.186,Willapa Bay,DFW,-124.0312558,46.49444865
27865,5debadd3-09fb-48bf-a5bb-0074cd83572c,1025,1,0,1,Kaffee Slough,Assessment,0,Shrimp,8/22/2023 17:00,8/23/2023 17:22,08/22/2023 17:01:05.619,Willapa Bay,DFW,-123.9645937,46.47216345
26205,168f5198-9a55-487f-aef4-ea9baca4f741,450,0,0,0,Giles Slough,Assessment,0,Minnow,7/17/2023 14:27,7/19/2023 16:37,07/17/2023 14:34:09.483,Willapa Bay,DFW,-124.0163646,46.39201504
12096,dae21f7f-c5ec-4a15-be69-ba53aeb43729,647-P,0,0,0,West Samish,Assessment,,Minnow,7/21/2020 14:30,7/22/2020 8:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.4863389,48.563313
12428,041c1a63-0e15-41cc-80f8-a6e44dd00aef,1092-Y,0,0,0,West Samish,Assessment,,Minnow,9/1/2020 15:12,9/3/2020 8:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.48484,48.55952
10221,5a5038bf-5cf6-478f-a41d-47d7f7ac74f8,608,0,0,0,Northeast,Assessment,,Fukui,8/8/2018 9:15,8/10/2018 9:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.499,48.55336
26869,d75bf7c0-d8d6-4124-90d9-33526ab5c7e9,2068,0,0,0,Chuckanut Bay,Assessment,0,Fukui,7/26/2023 14:33,7/27/2023 16:05,07/26/2023 14:37:35.628,North Puget Sound,DFW,-122.5002659,48.69945241
11217,fabef8ab-eea3-4018-9fd7-5afe66929129,638,0,0,0,Chuckanut Bay,Rapid Response,,Fukui,7/29/2019 8:30,7/31/2019 8:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.49554,48.7004
36355,1f366923-c572-4053-a296-79e9f06f515b,2940,0,0,0,Chico Creek,Early Detection,0,Shrimp,9/16/2024 18:00,9/18/2024 19:35,09/16/2024 18:00:53.295,,WDFW,-122.6962876,47.60530226
26537,1c58ae5f-265b-46eb-94f5-332d283f179b,0934,0,0,0,Belfair State Park,Early Detection,0,Fukui,7/18/2023 20:27,7/20/2023 17:35,07/18/2023 20:55:49.062,Hood Canal,DFW,-122.8799729,47.42798028
12545,8eb343d8-a328-41f4-b88e-18753b0cfae1,1090-Y,0,0,0,West Samish ,Assessment,,Minnow,9/2/2020 8:30,9/3/2020 8:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.47573,48.55536
28792,e5ad797e-e09c-4d48-ab9b-466a9e9234e9,2048,0,0,0,Boat Haven,Early Detection,0,Shrimp,9/12/2023 20:23,9/13/2023 19:48,09/12/2023 20:41:51.969,Eastern Strait and Admiralty Inlet,DFW,-123.4497713,48.12492999
22054,2cc34e82-1d7c-416a-b439-8bb51aaa0887,334,0,0,0,Nick's Lagoon,Assessment,,Minnow,7/12/2022 10:20,7/13/2022 9:30,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.838375,47.637848
21227,454fcb33-6b7a-41e3-bef5-1d9d89ae6e3d,780,0,0,0,Nick's Lagoon,Rapid Response,,Minnow,5/25/2022 11:45,5/27/2022 12:00,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.838932,47.638396
23714,68055059-547d-47a1-8275-9dcdef830c84,712,0,0,0,Nick's Lagoon,Assessment,0,Minnow,5/9/2023 20:05,5/11/2023 19:14,05/09/2023 20:28:09.763,Hood Canal,DFW,-122.8377703,47.63857789
26468,9a89ffdb-288b-4912-a129-b9aac235e360,2593,0,0,0,Great Peninsula Conservancy,Early Detection,0,Fukui,7/18/2023 18:55,7/20/2023 16:41,07/18/2023 19:06:05.321,Hood Canal,DFW,-122.8581809,47.43915728
10816,b8bc4f26-c5b2-4e7f-96a7-c7dcdf93d15f,609,0,0,0,Great Peninsula Conservancy,Early Detection,,Fukui,5/21/2019 15:15,5/23/2019 10:45,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.85933,47.43792
15485,0f5a4d82-ddc9-4981-a9e5-e92378c83859,1368-P,0,0,0,Tramp Harbor,Early Detection,,Minnow,7/13/2021 13:06,7/15/2021 11:40,02/28/2023 05:30:15.240,South Central Puget Sound,DFW,-122.438119,47.417529
31801,7d4104de-970c-48c0-8800-ef4ccd9ea108,2052,0,0,0,Point Julia North,Early Detection,0,Fukui,6/4/2024 17:10,6/5/2024 17:32,06/04/2024 17:10:42.295,South Central Puget Sound,WDFW,-122.5731642,47.86151021
14821,8090d564-69da-4665-b0f7-f15765c17ac0,1196-Y,9,9,18,Ocean Shores Airport,Assessment,,Fukui,9/29/2020 7:30,10/1/2020 7:30,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.138585,46.99841
23050,4a71a53f-12cc-49e6-89e1-eec26bbcd358,1094,6,4,10,Ocean Shores Airport,Assessment,0,Minnow,4/11/2023 18:38,4/13/2023 18:44,04/11/2023 19:06:47.804,Grays Harbor,DFW,-124.1380808,46.99904583
16813,f6f18f04-e1e8-4007-96ed-064cd6fec7be,1355-G,0,0,0,Grays Harbor NWR,Assessment,,Fukui,6/14/2021 9:25,6/16/2021 10:15,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.952703,46.978437
19398,9ad3a15f-70be-48af-8ccb-fd520bb3e89b,1342-G,0,0,0,North,Removal,,Fukui,9/13/2021 5:20,9/17/2021 6:41,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754957,48.988268
24547,9974c31a-1c51-4bcd-8ad7-8623d7e99fb7,1225,4,1,5,Ocean Shores Airport,Assessment,0,Minnow,5/23/2023 17:00,5/25/2023 18:58,05/23/2023 21:53:58.465,Grays Harbor,DFW,-124.1428329,47.00414922
22718,3c502797-e672-43af-af9f-a901fb4d58d3,333,0,0,0,Ocean Shores Airport,Assessment,0,Minnow,3/13/2023 18:00,3/14/2023 19:40,03/13/2023 18:17:57.120,Grays Harbor,DFW,-124.1400731,47.00131314
20895,ef1276bb-b808-4881-b9cf-4e2407ab6d81,1906,2,2,4,Ocean Shores Airport,Assessment,,Fukui,10/10/2022 9:05,10/12/2022 8:19,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.1408,47.000754
24215,921e898e-b3a8-45e6-a95d-f3fb81c44827,1107,0,0,0,Leary Lagoon,Assessment,0,Fukui,5/22/2023 22:42,5/24/2023 17:11,05/22/2023 23:16:33.409,North Puget Sound,DFW,-122.4863818,48.50617717
17477,c2b9e9f9-b1b7-47a7-ab3e-c2173be98eb2,20-P,1,0,1,North,Removal,,Fukui,4/26/2021 9:50,4/30/2021 13:18,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754144,48.989406
17809,c67c65cb-4226-4f4c-aad0-e1ff2c1166e5,184-Y,0,0,0,North,Removal,,Fukui,5/24/2021 10:00,5/28/2021 11:45,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.75504,48.988736
18805,03468f92-d73d-4e1f-bbe8-e2b60b115da7,1489-R,0,0,0,North,Removal,,Fukui,8/17/2021 6:42,8/19/2021 6:20,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754293,48.988841
23812,1ca5e20e-15af-4cfa-8df7-06806242b8cc,2476,0,0,0,Fir Island Farms,Early Detection,0,Fukui,5/9/2023 23:15,5/11/2023 22:03,05/09/2023 23:18:14.604,North Central Puget Sound,DFW,-122.4149455,48.33363213
22386,80ad8f61-fd76-4de1-9fb7-77ddc48b22a2,501,0,0,0,South,Assessment,,Minnow,8/22/2022 11:38,8/25/2022 9:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.58318,48.46595
22555,af446bcf-38e7-4f5f-bf02-85d4e51635fb,1058,0,0,0,South,Assessment,,Fukui,8/22/2022 11:38,8/25/2022 9:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.58358,48.46621
22223,ea0b89db-bf95-4c00-b067-9aef9af09bef,1121,0,0,0,North,Assessment,,Fukui,8/22/2022 10:00,8/24/2022 10:32,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.577597,48.491341
35785,ed7c6aab-23b9-4c48-9034-ade96dcc9359,1960,0,0,0,Big Beef Harbor ,Monitoring,0,Minnow,9/3/2024 16:28,9/5/2024 17:57,09/03/2024 16:28:14.295,,WDFW,-122.7814104,47.6544936
27132,2549915c-91d9-49dd-89c8-b8f4b8730c83,1053,0,0,0,Big Beef Harbor,Assessment,0,Fukui,7/31/2023 19:32,8/2/2023 20:29,07/31/2023 19:42:23.755,Hood Canal,DFW,-122.7822928,47.65610167
12144,9e37f536-750d-43de-beef-203c46d7a03f,1343-G,0,0,0,North Quilcene Bay,Early Detection,,Minnow,8/3/2020 10:54,8/5/2020 12:58,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.86182,47.81684
26136,ff6d145d-ba65-42aa-9054-aea7db868545,1084,0,0,0,Dosewallips,Early Detection,0,Fukui,7/11/2023 13:44,7/12/2023 15:13,07/11/2023 15:51:07.901,Hood Canal,DFW,-122.8932834,47.68887826
19137,58cc8e56-df52-4800-a32f-89a2e5335235,1373-G,0,0,0,Dakota Creek,Removal,,Fukui,8/23/2021 13:20,8/25/2021 12:55,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.722247,48.971599
19469,e0230096-ce35-47c3-9d44-3fc7963e4e7f,1150-Y,0,0,0,California Creek,Removal,,Minnow,9/16/2021 9:41,9/17/2021 9:43,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7247065,48.9533916
28128,37c6ef14-9609-4497-8be6-0708c2c945f0,034,0,0,0,Terrell Creek,Assessment,0,Minnow,8/29/2023 21:40,8/30/2023 20:41,08/29/2023 21:56:13.012,North Puget Sound,DFW,-122.7450217,48.9209281
27464,eecc6c17-4495-4737-82cf-3978eae50b93,1778,0,0,0,Linger Longer,Assessment,0,Fukui,8/9/2023 16:20,8/11/2023 15:26,08/09/2023 17:00:40.741,Hood Canal,DFW,-122.8689612,47.80968274
18141,72f173e7-b9b2-4780-aff0-95fb19b7af1c,166-P,0,0,0,California Creek,Removal,,Minnow,6/15/2021 15:39,6/17/2021 15:13,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733751,48.961789
18734,779a4f28-b697-4425-b04d-1c5675cb77e0,141-Y,0,0,0,California Creek,Removal,,Fukui,8/2/2021 10:25,8/6/2021 10:40,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734063,48.961745
19066,73082a1c-2460-437f-9ef5-f5bf36e8225a,1125-B,0,0,0,California Creek,Removal,,Fukui,8/23/2021 16:21,8/25/2021 11:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733952,48.960803
18473,410aa152-5a2b-47ad-a1e3-2fd8ef0dcfc0,115-Y,0,0,0,Dakota Creek,Removal,,Fukui,7/6/2021 10:05,7/9/2021 11:36,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733689,48.97353
19730,8e3a7dc4-87f5-4aae-98a7-21434b1b2266,633,0,0,0,Sopun Inlet,Assessment ,,Fukui,6/15/2022 10:05,6/17/2022 8:08,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.0420306,46.852248
19567,d6879b2f-72fd-4e56-a6b1-a3c251981b56,1470,0,0,0,Hunt Club Rd,Assessment,,Fukui,6/15/2022 8:34,6/17/2022 8:30,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.079,46.852552
23551,b3a4e437-4298-4256-8483-90ef4fc31a86,1242,0,0,0,Duckland,Assessment,0,Minnow,5/9/2023 17:54,5/11/2023 17:21,05/09/2023 17:55:52.555,Grays Harbor,DFW,-124.0889637,46.86023299
17145,1ccfedb7-01d5-4577-8af5-6d80092e3969,1442-R,3,6,9,Duckland,Assessment,,Fukui,8/10/2021 8:00,8/12/2021 7:25,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.083092,46.860415
28460,c4eb9b17-c495-4a0f-8894-a09e1a44a899,,1,0,1,Leadbetter,Assessment,0,Hand,09/06/2023 18:20:01.295,,09/06/2023 18:20:17.980,Willapa Bay,DFW,-124.0419068,46.60766299
25140,cfb44f4c-d147-4393-a83d-f6e78fd92b05,612,13,1,14,Leadbetter,Assessment,0,Shrimp,6/14/2023 16:04,6/16/2023 17:21,06/14/2023 16:07:20.346,Willapa Bay,DFW,-124.0425267,46.60820517
10152,2c38117f-3375-4d0d-894d-9b56c9f34cbb,618,0,0,0,Westcott Bay Marsh,Assessment,,Fukui,7/23/2018 7:15,7/25/2018 8:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-123.14304,48.60847
22887,a54b5113-85f6-4c4d-9c21-17d6ef88a30c,1878,9,3,12,Stackpole,Assessment,0,Shrimp,3/27/2023 19:01,3/31/2023 21:15,03/27/2023 19:15:07.437,Willapa Bay,DFW,-124.0380322,46.59817658
11812,af0605db-ae95-48df-a2d6-7dddc60f65e7,643,0,0,0,Oak Bay,Early Detection,,Minnow,6/8/2020 13:30,6/9/2020 13:30,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.730723,48.023232
21891,25fc4bf0-deed-44b2-b13d-ab433ccd7e44,1134,0,0,0,Shine Tidelands,Early Detection,,Fukui,8/10/2022 12:59,8/12/2022 10:50,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.629724,47.886671
35453,9a4296b3-c6d9-4791-a092-fd3ef758130e,0565,0,0,0,Nisqually Reserve,Early Detection,0,Minnow,8/19/2024 16:40,8/22/2024 20:05,,,WDFW,-122.7161413,47.08118068
16149,89d11f40-2307-463f-9191-fbe0735b4158,160-Y,0,0,0,Billy Frank Jr. Nisqual,Early Detection,,Fukui,8/17/2021 6:45,8/19/2021 6:20,02/28/2023 05:30:15.240,South Puget Sound,DFW,-122.69501,47.080749
33793,512ec7dd-7208-4c6f-a6f9-cd7e8bbc07f0,1163,0,0,0,Walan Point ,Assessment,0,Minnow,7/29/2024 16:57,7/31/2024 16:52,07/29/2024 16:57:44.295,,WDFW,-122.7462131,48.07189357
15153,9e88c7cd-ccd2-4794-bc03-60bb32c66e4a,180-P,0,0,0,Walan Point,Early Detection,,Minnow,5/11/2021 9:30,5/12/2021 7:52,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.742494,48.071938
32133,0db35e3b-02d0-4c4f-93d0-074cdab34e62,1174,0,0,0,Snow Creek,Assessment,0,Minnow,6/10/2024 20:02,6/12/2024 22:25,06/10/2024 20:02:25.295,,WDFW,-122.8864532,47.99029287
11480,efb20519-37cd-44a3-a958-19b55744b6cf,687,0,0,0,Fairmont,Early Detection,,Minnow,9/9/2019 8:00,9/11/2019 11:00,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.87671,47.99386
10484,67db1125-4e65-4d63-85c0-82f1aa569819,616,0,0,0,Kala Point,Rapid Response,,Fukui,9/19/2018 7:15,9/21/2018 9:00,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.77073,48.05779
20394,1d18614c-b4cc-492e-8085-cb332984a4c3,444,0,0,0,Cape Disappointment - Boat Launch,Early Detection,,Minnow,8/29/2022 10:57,8/30/2022 8:48,02/28/2023 05:30:15.240,Columbia River,DFW,-124.052187,46.285367
19899,0ec1dbb7-9baf-42f4-90a5-6f233bec22ea,1621,0,0,0,Ilwaco Marsh,Early Detection,,Fukui,7/11/2022 6:37,7/12/2022 7:00,02/28/2023 05:30:15.240,Columbia River,DFW,-124.043926,46.301292
